geometry_id,mesh_id,clscale,clmax,mesh_filepath
spheroid_rx_4.546_rz_2.896,spheroid_rx_4.546_rz_2.896_NTheta_0,,,
spheroid_rx_2.942_rz_7.386,spheroid_rx_2.942_rz_7.386_NTheta_0,,,
spheroid_rx_2.868_rz_4.617,spheroid_rx_2.868_rz_4.617_NTheta_0,,,
spheroid_rx_8.6_rz_9.599,spheroid_rx_8.6_rz_9.599_NTheta_0,,,
spheroid_rx_1.243_rz_7.225,spheroid_rx_1.243_rz_7.225_NTheta_0,,,
spheroid_rx_8.001_rz_3.507,spheroid_rx_8.001_rz_3.507_NTheta_0,,,
spheroid_rx_4.467_rz_7.313,spheroid_rx_4.467_rz_7.313_NTheta_0,,,
spheroid_rx_0.947_rz_5.048,spheroid_rx_0.947_rz_5.048_NTheta_0,,,
spheroid_rx_8.733_rz_6.245,spheroid_rx_8.733_rz_6.245_NTheta_0,,,
spheroid_rx_7.325_rz_9.77,spheroid_rx_7.325_rz_9.77_NTheta_0,,,
spheroid_rx_4.875_rz_9.009,spheroid_rx_4.875_rz_9.009_NTheta_0,,,
spheroid_rx_3.623_rz_1.25,spheroid_rx_3.623_rz_1.25_NTheta_0,,,
spheroid_rx_0.863_rz_8.547,spheroid_rx_0.863_rz_8.547_NTheta_0,,,
spheroid_rx_0.532_rz_5.306,spheroid_rx_0.532_rz_5.306_NTheta_0,,,
spheroid_rx_5.703_rz_2.581,spheroid_rx_5.703_rz_2.581_NTheta_0,,,
spheroid_rx_7.245_rz_0.013,spheroid_rx_7.245_rz_0.013_NTheta_0,,,
spheroid_rx_7.398_rz_5.522,spheroid_rx_7.398_rz_5.522_NTheta_0,,,
spheroid_rx_9.697_rz_2.959,spheroid_rx_9.697_rz_2.959_NTheta_0,,,
spheroid_rx_6.532_rz_3.434,spheroid_rx_6.532_rz_3.434_NTheta_0,,,
spheroid_rx_3.116_rz_8.741,spheroid_rx_3.116_rz_8.741_NTheta_0,,,
spheroid_rx_0.268_rz_3.568,spheroid_rx_0.268_rz_3.568_NTheta_0,,,
spheroid_rx_2.836_rz_2.802,spheroid_rx_2.836_rz_2.802_NTheta_0,,,
spheroid_rx_9.091_rz_0.595,spheroid_rx_9.091_rz_0.595_NTheta_0,,,
spheroid_rx_2.56_rz_3.733,spheroid_rx_2.56_rz_3.733_NTheta_0,,,
spheroid_rx_0.391_rz_0.109,spheroid_rx_0.391_rz_0.109_NTheta_0,,,
spheroid_rx_8.964_rz_2.75,spheroid_rx_8.964_rz_2.75_NTheta_0,,,
spheroid_rx_6.892_rz_2.735,spheroid_rx_6.892_rz_2.735_NTheta_0,,,
spheroid_rx_9.059_rz_1.134,spheroid_rx_9.059_rz_1.134_NTheta_0,,,
spheroid_rx_5.959_rz_0.509,spheroid_rx_5.959_rz_0.509_NTheta_0,,,
spheroid_rx_8.605_rz_1.663,spheroid_rx_8.605_rz_1.663_NTheta_0,,,
spheroid_rx_8.323_rz_7.341,spheroid_rx_8.323_rz_7.341_NTheta_0,,,
spheroid_rx_3.387_rz_5.357,spheroid_rx_3.387_rz_5.357_NTheta_0,,,
spheroid_rx_3.247_rz_1.341,spheroid_rx_3.247_rz_1.341_NTheta_0,,,
spheroid_rx_3.981_rz_1.875,spheroid_rx_3.981_rz_1.875_NTheta_0,,,
spheroid_rx_9.254_rz_1.404,spheroid_rx_9.254_rz_1.404_NTheta_0,,,
spheroid_rx_5.496_rz_9.987,spheroid_rx_5.496_rz_9.987_NTheta_0,,,
spheroid_rx_5.225_rz_0.587,spheroid_rx_5.225_rz_0.587_NTheta_0,,,
spheroid_rx_3.826_rz_6.426,spheroid_rx_3.826_rz_6.426_NTheta_0,,,
spheroid_rx_6.042_rz_4.546,spheroid_rx_6.042_rz_4.546_NTheta_0,,,
spheroid_rx_7.962_rz_8.539,spheroid_rx_7.962_rz_8.539_NTheta_0,,,
spheroid_rx_5.667_rz_4.431,spheroid_rx_5.667_rz_4.431_NTheta_0,,,
spheroid_rx_1.079_rz_4.127,spheroid_rx_1.079_rz_4.127_NTheta_0,,,
spheroid_rx_3.22_rz_8.986,spheroid_rx_3.22_rz_8.986_NTheta_0,,,
spheroid_rx_7.649_rz_2.417,spheroid_rx_7.649_rz_2.417_NTheta_0,,,
spheroid_rx_2.914_rz_7.653,spheroid_rx_2.914_rz_7.653_NTheta_0,,,
spheroid_rx_8.582_rz_2.644,spheroid_rx_8.582_rz_2.644_NTheta_0,,,
spheroid_rx_4.866_rz_2.94,spheroid_rx_4.866_rz_2.94_NTheta_0,,,
spheroid_rx_9.761_rz_5.17,spheroid_rx_9.761_rz_5.17_NTheta_0,,,
spheroid_rx_6.724_rz_0.653,spheroid_rx_6.724_rz_0.653_NTheta_0,,,
spheroid_rx_7.403_rz_1.08,spheroid_rx_7.403_rz_1.08_NTheta_0,,,
spheroid_rx_4.53_rz_9.893,spheroid_rx_4.53_rz_9.893_NTheta_0,,,
spheroid_rx_8.278_rz_5.337,spheroid_rx_8.278_rz_5.337_NTheta_0,,,
spheroid_rx_8.994_rz_9.529,spheroid_rx_8.994_rz_9.529_NTheta_0,,,
spheroid_rx_5.085_rz_2.075,spheroid_rx_5.085_rz_2.075_NTheta_0,,,
spheroid_rx_1.924_rz_4.184,spheroid_rx_1.924_rz_4.184_NTheta_0,,,
spheroid_rx_2.772_rz_8.935,spheroid_rx_2.772_rz_8.935_NTheta_0,,,
spheroid_rx_3.34_rz_8.429,spheroid_rx_3.34_rz_8.429_NTheta_0,,,
spheroid_rx_3.183_rz_2.384,spheroid_rx_3.183_rz_2.384_NTheta_0,,,
spheroid_rx_6.892_rz_9.256,spheroid_rx_6.892_rz_9.256_NTheta_0,,,
spheroid_rx_1.176_rz_4.883,spheroid_rx_1.176_rz_4.883_NTheta_0,,,
spheroid_rx_4.373_rz_3.291,spheroid_rx_4.373_rz_3.291_NTheta_0,,,
spheroid_rx_2.466_rz_0.155,spheroid_rx_2.466_rz_0.155_NTheta_0,,,
spheroid_rx_5.971_rz_6.65,spheroid_rx_5.971_rz_6.65_NTheta_0,,,
spheroid_rx_5.764_rz_0.996,spheroid_rx_5.764_rz_0.996_NTheta_0,,,
spheroid_rx_3.832_rz_8.751,spheroid_rx_3.832_rz_8.751_NTheta_0,,,
spheroid_rx_8.349_rz_7.189,spheroid_rx_8.349_rz_7.189_NTheta_0,,,
spheroid_rx_0.452_rz_7.459,spheroid_rx_0.452_rz_7.459_NTheta_0,,,
spheroid_rx_1.102_rz_8.742,spheroid_rx_1.102_rz_8.742_NTheta_0,,,
spheroid_rx_9.119_rz_5.957,spheroid_rx_9.119_rz_5.957_NTheta_0,,,
spheroid_rx_5.463_rz_3.977,spheroid_rx_5.463_rz_3.977_NTheta_0,,,
spheroid_rx_4.409_rz_8.119,spheroid_rx_4.409_rz_8.119_NTheta_0,,,
spheroid_rx_2.618_rz_2.809,spheroid_rx_2.618_rz_2.809_NTheta_0,,,
spheroid_rx_1.105_rz_8.422,spheroid_rx_1.105_rz_8.422_NTheta_0,,,
spheroid_rx_1.548_rz_1.381,spheroid_rx_1.548_rz_1.381_NTheta_0,,,
spheroid_rx_4.09_rz_9.972,spheroid_rx_4.09_rz_9.972_NTheta_0,,,
spheroid_rx_0.294_rz_4.726,spheroid_rx_0.294_rz_4.726_NTheta_0,,,
spheroid_rx_4.915_rz_0.228,spheroid_rx_4.915_rz_0.228_NTheta_0,,,
spheroid_rx_2.535_rz_7.048,spheroid_rx_2.535_rz_7.048_NTheta_0,,,
spheroid_rx_6.317_rz_4.487,spheroid_rx_6.317_rz_4.487_NTheta_0,,,
spheroid_rx_6.168_rz_1.478,spheroid_rx_6.168_rz_1.478_NTheta_0,,,
spheroid_rx_3.323_rz_9.814,spheroid_rx_3.323_rz_9.814_NTheta_0,,,
spheroid_rx_5.017_rz_0.822,spheroid_rx_5.017_rz_0.822_NTheta_0,,,
spheroid_rx_7.648_rz_3.14,spheroid_rx_7.648_rz_3.14_NTheta_0,,,
spheroid_rx_8.702_rz_9.386,spheroid_rx_8.702_rz_9.386_NTheta_0,,,
spheroid_rx_4.621_rz_4.695,spheroid_rx_4.621_rz_4.695_NTheta_0,,,
spheroid_rx_1.099_rz_8.65,spheroid_rx_1.099_rz_8.65_NTheta_0,,,
spheroid_rx_3.354_rz_9.429,spheroid_rx_3.354_rz_9.429_NTheta_0,,,
spheroid_rx_7.585_rz_0.217,spheroid_rx_7.585_rz_0.217_NTheta_0,,,
spheroid_rx_1.081_rz_0.764,spheroid_rx_1.081_rz_0.764_NTheta_0,,,
spheroid_rx_9.119_rz_7.254,spheroid_rx_9.119_rz_7.254_NTheta_0,,,
spheroid_rx_2.656_rz_8.397,spheroid_rx_2.656_rz_8.397_NTheta_0,,,
spheroid_rx_6.045_rz_6.335,spheroid_rx_6.045_rz_6.335_NTheta_0,,,
spheroid_rx_7.148_rz_2.759,spheroid_rx_7.148_rz_2.759_NTheta_0,,,
spheroid_rx_0.115_rz_0.721,spheroid_rx_0.115_rz_0.721_NTheta_0,,,
spheroid_rx_7.681_rz_2.62,spheroid_rx_7.681_rz_2.62_NTheta_0,,,
spheroid_rx_7.028_rz_3.279,spheroid_rx_7.028_rz_3.279_NTheta_0,,,
spheroid_rx_3.235_rz_8.242,spheroid_rx_3.235_rz_8.242_NTheta_0,,,
spheroid_rx_3.804_rz_1.617,spheroid_rx_3.804_rz_1.617_NTheta_0,,,
spheroid_rx_1.019_rz_6.396,spheroid_rx_1.019_rz_6.396_NTheta_0,,,
spheroid_rx_5.695_rz_2.039,spheroid_rx_5.695_rz_2.039_NTheta_0,,,
spheroid_rx_4.405_rz_8.716,spheroid_rx_4.405_rz_8.716_NTheta_0,,,
spheroid_rx_8.754_rz_2.191,spheroid_rx_8.754_rz_2.191_NTheta_0,,,
spheroid_rx_5.365_rz_7.943,spheroid_rx_5.365_rz_7.943_NTheta_0,,,
spheroid_rx_3.297_rz_7.28,spheroid_rx_3.297_rz_7.28_NTheta_0,,,
spheroid_rx_4.85_rz_0.303,spheroid_rx_4.85_rz_0.303_NTheta_0,,,
spheroid_rx_6.52_rz_0.773,spheroid_rx_6.52_rz_0.773_NTheta_0,,,
spheroid_rx_6.616_rz_5.895,spheroid_rx_6.616_rz_5.895_NTheta_0,,,
spheroid_rx_4.314_rz_1.958,spheroid_rx_4.314_rz_1.958_NTheta_0,,,
spheroid_rx_0.367_rz_4.778,spheroid_rx_0.367_rz_4.778_NTheta_0,,,
spheroid_rx_3.731_rz_3.904,spheroid_rx_3.731_rz_3.904_NTheta_0,,,
spheroid_rx_0.799_rz_9.429,spheroid_rx_0.799_rz_9.429_NTheta_0,,,
spheroid_rx_4.084_rz_3.419,spheroid_rx_4.084_rz_3.419_NTheta_0,,,
spheroid_rx_9.052_rz_1.595,spheroid_rx_9.052_rz_1.595_NTheta_0,,,
spheroid_rx_9.3_rz_8.95,spheroid_rx_9.3_rz_8.95_NTheta_0,,,
spheroid_rx_0.878_rz_1.747,spheroid_rx_0.878_rz_1.747_NTheta_0,,,
spheroid_rx_4.964_rz_3.975,spheroid_rx_4.964_rz_3.975_NTheta_0,,,
spheroid_rx_6.323_rz_6.214,spheroid_rx_6.323_rz_6.214_NTheta_0,,,
spheroid_rx_6.431_rz_0.316,spheroid_rx_6.431_rz_0.316_NTheta_0,,,
spheroid_rx_7.81_rz_8.128,spheroid_rx_7.81_rz_8.128_NTheta_0,,,
spheroid_rx_2.086_rz_9.789,spheroid_rx_2.086_rz_9.789_NTheta_0,,,
spheroid_rx_0.402_rz_6.111,spheroid_rx_0.402_rz_6.111_NTheta_0,,,
spheroid_rx_1.112_rz_7.882,spheroid_rx_1.112_rz_7.882_NTheta_0,,,
spheroid_rx_9.154_rz_5.96,spheroid_rx_9.154_rz_5.96_NTheta_0,,,
spheroid_rx_9.04_rz_3.223,spheroid_rx_9.04_rz_3.223_NTheta_0,,,
spheroid_rx_2.337_rz_6.042,spheroid_rx_2.337_rz_6.042_NTheta_0,,,
spheroid_rx_9.382_rz_3.075,spheroid_rx_9.382_rz_3.075_NTheta_0,,,
spheroid_rx_8.439_rz_4.978,spheroid_rx_8.439_rz_4.978_NTheta_0,,,
spheroid_rx_9.12_rz_9.272,spheroid_rx_9.12_rz_9.272_NTheta_0,,,
spheroid_rx_7.834_rz_8.883,spheroid_rx_7.834_rz_8.883_NTheta_0,,,
spheroid_rx_2.401_rz_2.52,spheroid_rx_2.401_rz_2.52_NTheta_0,,,
spheroid_rx_3.044_rz_5.861,spheroid_rx_3.044_rz_5.861_NTheta_0,,,
spheroid_rx_5.479_rz_6.436,spheroid_rx_5.479_rz_6.436_NTheta_0,,,
spheroid_rx_0.04_rz_7.481,spheroid_rx_0.04_rz_7.481_NTheta_0,,,
spheroid_rx_3.191_rz_6.338,spheroid_rx_3.191_rz_6.338_NTheta_0,,,
spheroid_rx_9.508_rz_1.787,spheroid_rx_9.508_rz_1.787_NTheta_0,,,
spheroid_rx_1.348_rz_8.334,spheroid_rx_1.348_rz_8.334_NTheta_0,,,
spheroid_rx_0.598_rz_7.947,spheroid_rx_0.598_rz_7.947_NTheta_0,,,
spheroid_rx_6.973_rz_4.916,spheroid_rx_6.973_rz_4.916_NTheta_0,,,
spheroid_rx_6.343_rz_6.945,spheroid_rx_6.343_rz_6.945_NTheta_0,,,
spheroid_rx_0.919_rz_7.823,spheroid_rx_0.919_rz_7.823_NTheta_0,,,
spheroid_rx_8.957_rz_7.828,spheroid_rx_8.957_rz_7.828_NTheta_0,,,
spheroid_rx_0.895_rz_9.223,spheroid_rx_0.895_rz_9.223_NTheta_0,,,
spheroid_rx_8.154_rz_8.738,spheroid_rx_8.154_rz_8.738_NTheta_0,,,
spheroid_rx_1.188_rz_3.045,spheroid_rx_1.188_rz_3.045_NTheta_0,,,
spheroid_rx_0.877_rz_6.758,spheroid_rx_0.877_rz_6.758_NTheta_0,,,
spheroid_rx_2.165_rz_6.495,spheroid_rx_2.165_rz_6.495_NTheta_0,,,
spheroid_rx_8.409_rz_4.898,spheroid_rx_8.409_rz_4.898_NTheta_0,,,
spheroid_rx_6.635_rz_9.536,spheroid_rx_6.635_rz_9.536_NTheta_0,,,
spheroid_rx_5.736_rz_2.835,spheroid_rx_5.736_rz_2.835_NTheta_0,,,
spheroid_rx_3.963_rz_3.008,spheroid_rx_3.963_rz_3.008_NTheta_0,,,
spheroid_rx_9.685_rz_1.249,spheroid_rx_9.685_rz_1.249_NTheta_0,,,
spheroid_rx_9.946_rz_9.513,spheroid_rx_9.946_rz_9.513_NTheta_0,,,
spheroid_rx_2.515_rz_9.998,spheroid_rx_2.515_rz_9.998_NTheta_0,,,
spheroid_rx_8.303_rz_0.313,spheroid_rx_8.303_rz_0.313_NTheta_0,,,
spheroid_rx_5.444_rz_8.073,spheroid_rx_5.444_rz_8.073_NTheta_0,,,
spheroid_rx_3.619_rz_5.272,spheroid_rx_3.619_rz_5.272_NTheta_0,,,
spheroid_rx_4.44_rz_1.059,spheroid_rx_4.44_rz_1.059_NTheta_0,,,
spheroid_rx_9.529_rz_1.908,spheroid_rx_9.529_rz_1.908_NTheta_0,,,
spheroid_rx_8.652_rz_5.458,spheroid_rx_8.652_rz_5.458_NTheta_0,,,
spheroid_rx_0.331_rz_7.555,spheroid_rx_0.331_rz_7.555_NTheta_0,,,
spheroid_rx_8.762_rz_4.712,spheroid_rx_8.762_rz_4.712_NTheta_0,,,
spheroid_rx_5.142_rz_3.619,spheroid_rx_5.142_rz_3.619_NTheta_0,,,
spheroid_rx_3.635_rz_3.6,spheroid_rx_3.635_rz_3.6_NTheta_0,,,
spheroid_rx_8.383_rz_1.885,spheroid_rx_8.383_rz_1.885_NTheta_0,,,
spheroid_rx_3.12_rz_0.647,spheroid_rx_3.12_rz_0.647_NTheta_0,,,
spheroid_rx_9.291_rz_9.348,spheroid_rx_9.291_rz_9.348_NTheta_0,,,
spheroid_rx_3.092_rz_2.271,spheroid_rx_3.092_rz_2.271_NTheta_0,,,
spheroid_rx_2.184_rz_2.8,spheroid_rx_2.184_rz_2.8_NTheta_0,,,
spheroid_rx_8.236_rz_1.187,spheroid_rx_8.236_rz_1.187_NTheta_0,,,
spheroid_rx_3.218_rz_0.441,spheroid_rx_3.218_rz_0.441_NTheta_0,,,
spheroid_rx_0.933_rz_0.939,spheroid_rx_0.933_rz_0.939_NTheta_0,,,
spheroid_rx_6.992_rz_4.945,spheroid_rx_6.992_rz_4.945_NTheta_0,,,
spheroid_rx_3.053_rz_4.187,spheroid_rx_3.053_rz_4.187_NTheta_0,,,
spheroid_rx_1.591_rz_9.117,spheroid_rx_1.591_rz_9.117_NTheta_0,,,
spheroid_rx_6.776_rz_5.503,spheroid_rx_6.776_rz_5.503_NTheta_0,,,
spheroid_rx_5.675_rz_6.309,spheroid_rx_5.675_rz_6.309_NTheta_0,,,
spheroid_rx_3.513_rz_6.766,spheroid_rx_3.513_rz_6.766_NTheta_0,,,
spheroid_rx_3.613_rz_4.917,spheroid_rx_3.613_rz_4.917_NTheta_0,,,
spheroid_rx_8.775_rz_5.512,spheroid_rx_8.775_rz_5.512_NTheta_0,,,
spheroid_rx_8.547_rz_0.397,spheroid_rx_8.547_rz_0.397_NTheta_0,,,
spheroid_rx_5.18_rz_8.537,spheroid_rx_5.18_rz_8.537_NTheta_0,,,
spheroid_rx_2.935_rz_7.25,spheroid_rx_2.935_rz_7.25_NTheta_0,,,
spheroid_rx_1.261_rz_1.508,spheroid_rx_1.261_rz_1.508_NTheta_0,,,
spheroid_rx_7.243_rz_0.419,spheroid_rx_7.243_rz_0.419_NTheta_0,,,
spheroid_rx_9.365_rz_3.901,spheroid_rx_9.365_rz_3.901_NTheta_0,,,
spheroid_rx_3.644_rz_6.01,spheroid_rx_3.644_rz_6.01_NTheta_0,,,
spheroid_rx_2.499_rz_7.634,spheroid_rx_2.499_rz_7.634_NTheta_0,,,
spheroid_rx_3.141_rz_1.973,spheroid_rx_3.141_rz_1.973_NTheta_0,,,
spheroid_rx_8.555_rz_7.236,spheroid_rx_8.555_rz_7.236_NTheta_0,,,
spheroid_rx_2.454_rz_0.794,spheroid_rx_2.454_rz_0.794_NTheta_0,,,
spheroid_rx_8.076_rz_3.756,spheroid_rx_8.076_rz_3.756_NTheta_0,,,
spheroid_rx_6.537_rz_2.177,spheroid_rx_6.537_rz_2.177_NTheta_0,,,
spheroid_rx_8.258_rz_6.853,spheroid_rx_8.258_rz_6.853_NTheta_0,,,
spheroid_rx_8.901_rz_8.146,spheroid_rx_8.901_rz_8.146_NTheta_0,,,
spheroid_rx_1.397_rz_2.02,spheroid_rx_1.397_rz_2.02_NTheta_0,,,
spheroid_rx_0.407_rz_0.17,spheroid_rx_0.407_rz_0.17_NTheta_0,,,
spheroid_rx_3.452_rz_4.769,spheroid_rx_3.452_rz_4.769_NTheta_0,,,
spheroid_rx_6.129_rz_0.9,spheroid_rx_6.129_rz_0.9_NTheta_0,,,
spheroid_rx_6.872_rz_1.899,spheroid_rx_6.872_rz_1.899_NTheta_0,,,
spheroid_rx_8.804_rz_6.904,spheroid_rx_8.804_rz_6.904_NTheta_0,,,
spheroid_rx_0.58_rz_7.313,spheroid_rx_0.58_rz_7.313_NTheta_0,,,
spheroid_rx_8.125_rz_7.775,spheroid_rx_8.125_rz_7.775_NTheta_0,,,
spheroid_rx_3.401_rz_2.441,spheroid_rx_3.401_rz_2.441_NTheta_0,,,
spheroid_rx_9.32_rz_6.586,spheroid_rx_9.32_rz_6.586_NTheta_0,,,
spheroid_rx_8.285_rz_7.252,spheroid_rx_8.285_rz_7.252_NTheta_0,,,
spheroid_rx_2.063_rz_0.829,spheroid_rx_2.063_rz_0.829_NTheta_0,,,
spheroid_rx_6.975_rz_2.719,spheroid_rx_6.975_rz_2.719_NTheta_0,,,
spheroid_rx_1.65_rz_5.57,spheroid_rx_1.65_rz_5.57_NTheta_0,,,
spheroid_rx_0.382_rz_1.31,spheroid_rx_0.382_rz_1.31_NTheta_0,,,
spheroid_rx_7.306_rz_1.737,spheroid_rx_7.306_rz_1.737_NTheta_0,,,
spheroid_rx_2.47_rz_8.764,spheroid_rx_2.47_rz_8.764_NTheta_0,,,
spheroid_rx_1.04_rz_8.062,spheroid_rx_1.04_rz_8.062_NTheta_0,,,
spheroid_rx_3.253_rz_1.079,spheroid_rx_3.253_rz_1.079_NTheta_0,,,
spheroid_rx_6.181_rz_8.837,spheroid_rx_6.181_rz_8.837_NTheta_0,,,
spheroid_rx_4.563_rz_8.49,spheroid_rx_4.563_rz_8.49_NTheta_0,,,
spheroid_rx_2.917_rz_7.902,spheroid_rx_2.917_rz_7.902_NTheta_0,,,
spheroid_rx_6.412_rz_3.66,spheroid_rx_6.412_rz_3.66_NTheta_0,,,
spheroid_rx_6.543_rz_5.9,spheroid_rx_6.543_rz_5.9_NTheta_0,,,
spheroid_rx_5.3_rz_4.723,spheroid_rx_5.3_rz_4.723_NTheta_0,,,
spheroid_rx_5.128_rz_5.394,spheroid_rx_5.128_rz_5.394_NTheta_0,,,
spheroid_rx_9.869_rz_2.146,spheroid_rx_9.869_rz_2.146_NTheta_0,,,
spheroid_rx_6.942_rz_2.234,spheroid_rx_6.942_rz_2.234_NTheta_0,,,
spheroid_rx_8.522_rz_2.27,spheroid_rx_8.522_rz_2.27_NTheta_0,,,
spheroid_rx_0.123_rz_4.3,spheroid_rx_0.123_rz_4.3_NTheta_0,,,
spheroid_rx_7.383_rz_5.385,spheroid_rx_7.383_rz_5.385_NTheta_0,,,
spheroid_rx_1.862_rz_5.077,spheroid_rx_1.862_rz_5.077_NTheta_0,,,
spheroid_rx_7.052_rz_4.93,spheroid_rx_7.052_rz_4.93_NTheta_0,,,
spheroid_rx_3.259_rz_2.011,spheroid_rx_3.259_rz_2.011_NTheta_0,,,
spheroid_rx_5.283_rz_8.381,spheroid_rx_5.283_rz_8.381_NTheta_0,,,
spheroid_rx_2.545_rz_3.558,spheroid_rx_2.545_rz_3.558_NTheta_0,,,
spheroid_rx_1.786_rz_9.655,spheroid_rx_1.786_rz_9.655_NTheta_0,,,
spheroid_rx_8.641_rz_5.909,spheroid_rx_8.641_rz_5.909_NTheta_0,,,
spheroid_rx_8.099_rz_0.9,spheroid_rx_8.099_rz_0.9_NTheta_0,,,
spheroid_rx_7.452_rz_3.528,spheroid_rx_7.452_rz_3.528_NTheta_0,,,
spheroid_rx_5.855_rz_0.747,spheroid_rx_5.855_rz_0.747_NTheta_0,,,
spheroid_rx_2.815_rz_2.198,spheroid_rx_2.815_rz_2.198_NTheta_0,,,
spheroid_rx_6.627_rz_6.471,spheroid_rx_6.627_rz_6.471_NTheta_0,,,
spheroid_rx_9.397_rz_2.831,spheroid_rx_9.397_rz_2.831_NTheta_0,,,
spheroid_rx_2.773_rz_8.023,spheroid_rx_2.773_rz_8.023_NTheta_0,,,
spheroid_rx_9.83_rz_9.239,spheroid_rx_9.83_rz_9.239_NTheta_0,,,
spheroid_rx_5.258_rz_9.431,spheroid_rx_5.258_rz_9.431_NTheta_0,,,
spheroid_rx_0.172_rz_5.21,spheroid_rx_0.172_rz_5.21_NTheta_0,,,
spheroid_rx_1.689_rz_5.788,spheroid_rx_1.689_rz_5.788_NTheta_0,,,
spheroid_rx_0.897_rz_2.315,spheroid_rx_0.897_rz_2.315_NTheta_0,,,
spheroid_rx_7.455_rz_9.554,spheroid_rx_7.455_rz_9.554_NTheta_0,,,
spheroid_rx_1.822_rz_9.617,spheroid_rx_1.822_rz_9.617_NTheta_0,,,
spheroid_rx_8.643_rz_8.27,spheroid_rx_8.643_rz_8.27_NTheta_0,,,
spheroid_rx_2.603_rz_0.499,spheroid_rx_2.603_rz_0.499_NTheta_0,,,
spheroid_rx_8.136_rz_0.047,spheroid_rx_8.136_rz_0.047_NTheta_0,,,
spheroid_rx_7.667_rz_5.721,spheroid_rx_7.667_rz_5.721_NTheta_0,,,
spheroid_rx_7.624_rz_2.083,spheroid_rx_7.624_rz_2.083_NTheta_0,,,
spheroid_rx_7.995_rz_1.53,spheroid_rx_7.995_rz_1.53_NTheta_0,,,
spheroid_rx_2.002_rz_9.25,spheroid_rx_2.002_rz_9.25_NTheta_0,,,
spheroid_rx_7.512_rz_9.459,spheroid_rx_7.512_rz_9.459_NTheta_0,,,
spheroid_rx_1.722_rz_9.887,spheroid_rx_1.722_rz_9.887_NTheta_0,,,
spheroid_rx_4.675_rz_1.0,spheroid_rx_4.675_rz_1.0_NTheta_0,,,
spheroid_rx_7.134_rz_9.663,spheroid_rx_7.134_rz_9.663_NTheta_0,,,
spheroid_rx_0.432_rz_0.726,spheroid_rx_0.432_rz_0.726_NTheta_0,,,
spheroid_rx_9.025_rz_2.155,spheroid_rx_9.025_rz_2.155_NTheta_0,,,
spheroid_rx_9.384_rz_6.197,spheroid_rx_9.384_rz_6.197_NTheta_0,,,
spheroid_rx_2.081_rz_4.362,spheroid_rx_2.081_rz_4.362_NTheta_0,,,
spheroid_rx_8.078_rz_7.969,spheroid_rx_8.078_rz_7.969_NTheta_0,,,
spheroid_rx_3.617_rz_9.253,spheroid_rx_3.617_rz_9.253_NTheta_0,,,
spheroid_rx_3.497_rz_1.275,spheroid_rx_3.497_rz_1.275_NTheta_0,,,
spheroid_rx_9.647_rz_1.521,spheroid_rx_9.647_rz_1.521_NTheta_0,,,
spheroid_rx_2.934_rz_6.584,spheroid_rx_2.934_rz_6.584_NTheta_0,,,
spheroid_rx_4.327_rz_5.679,spheroid_rx_4.327_rz_5.679_NTheta_0,,,
spheroid_rx_2.569_rz_2.763,spheroid_rx_2.569_rz_2.763_NTheta_0,,,
spheroid_rx_4.342_rz_0.901,spheroid_rx_4.342_rz_0.901_NTheta_0,,,
spheroid_rx_0.939_rz_7.677,spheroid_rx_0.939_rz_7.677_NTheta_0,,,
spheroid_rx_5.609_rz_3.493,spheroid_rx_5.609_rz_3.493_NTheta_0,,,
spheroid_rx_4.961_rz_5.276,spheroid_rx_4.961_rz_5.276_NTheta_0,,,
spheroid_rx_7.669_rz_5.845,spheroid_rx_7.669_rz_5.845_NTheta_0,,,
spheroid_rx_9.987_rz_1.203,spheroid_rx_9.987_rz_1.203_NTheta_0,,,
spheroid_rx_3.414_rz_3.738,spheroid_rx_3.414_rz_3.738_NTheta_0,,,
spheroid_rx_1.999_rz_8.512,spheroid_rx_1.999_rz_8.512_NTheta_0,,,
spheroid_rx_9.121_rz_7.721,spheroid_rx_9.121_rz_7.721_NTheta_0,,,
spheroid_rx_2.134_rz_1.489,spheroid_rx_2.134_rz_1.489_NTheta_0,,,
spheroid_rx_1.86_rz_5.33,spheroid_rx_1.86_rz_5.33_NTheta_0,,,
spheroid_rx_0.241_rz_6.7,spheroid_rx_0.241_rz_6.7_NTheta_0,,,
spheroid_rx_4.699_rz_7.185,spheroid_rx_4.699_rz_7.185_NTheta_0,,,
spheroid_rx_6.845_rz_0.746,spheroid_rx_6.845_rz_0.746_NTheta_0,,,
spheroid_rx_7.522_rz_2.909,spheroid_rx_7.522_rz_2.909_NTheta_0,,,
spheroid_rx_4.53_rz_2.525,spheroid_rx_4.53_rz_2.525_NTheta_0,,,
spheroid_rx_2.144_rz_9.168,spheroid_rx_2.144_rz_9.168_NTheta_0,,,
spheroid_rx_1.027_rz_2.965,spheroid_rx_1.027_rz_2.965_NTheta_0,,,
spheroid_rx_4.239_rz_3.616,spheroid_rx_4.239_rz_3.616_NTheta_0,,,
spheroid_rx_4.121_rz_0.121,spheroid_rx_4.121_rz_0.121_NTheta_0,,,
spheroid_rx_6.738_rz_0.342,spheroid_rx_6.738_rz_0.342_NTheta_0,,,
spheroid_rx_9.335_rz_2.961,spheroid_rx_9.335_rz_2.961_NTheta_0,,,
spheroid_rx_1.645_rz_3.903,spheroid_rx_1.645_rz_3.903_NTheta_0,,,
