simulation_id,simulation_type,mesh_id,material_surr,material_particle,simulation_result_filepath,tolerance,start_times,end_times,RelOrient_id
sphere/D_0.0111//clscale_0.5_clmax_0.01/CONST_EPS_1/Au/tmatrix/tol_1e-05,tmatrix,sphere/D_0.0111//clscale_0.5_clmax_0.01,CONST_EPS_1,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure//sphere/D_0.0111//CONST_EPS_1/Au/tmatrix//clscale_0.5_clmax_0.01_tol_1e-05.tmatrix/Lmax_2.TMatrix,1e-05,To be coded,To be coded,
CONST_EPS_1__Au__sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01__.neq.__tol_1e-05,neq,sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01,CONST_EPS_1,Au,CONST_EPS_1__Au__sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1__Au__sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05,scatter,sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01,CONST_EPS_1,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/sphere/CONST_EPS_1__Au__sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1__Au__sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05,tmatrix,sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01,CONST_EPS_1,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/sphere/CONST_EPS_1__Au__sphere_D_1.2121212e-05_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05/Lmax_2.TMatrix,1e-05,To be coded,To be coded,
CONST_EPS_1__Au__spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01__.neq.__tol_1e-05,neq,spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid/CONST_EPS_1__Au__spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1__Au__spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05,scatter,spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid/CONST_EPS_1__Au__spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1__Au__spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05,tmatrix,spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid/CONST_EPS_1__Au__spheroid_rx_0.04_rz_0.08_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05_Lmax_2.TMatrix,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.neq.__tol_1e-05,neq,wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wire/CONST_EPS_1.8__Au__wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05,scatter,wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wire/CONST_EPS_1.8__Au__wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05,tmatrix,wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wire/CONST_EPS_1.8__Au__wire_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05_Lmax_2.TMatrix,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.neq.__tol_1e-05,neq,wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wireSphEnds/CONST_EPS_1.8__Au__wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05,scatter,wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wireSphEnds/CONST_EPS_1.8__Au__wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05,tmatrix,wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wireSphEnds/CONST_EPS_1.8__Au__wireSphEnds_Lx_0.04_D_0.08_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05_Lmax_2.TMatrix,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__.neq.__tol_1e-05,neq,wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wireSphEnds/CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05,scatter,wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wireSphEnds/CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05,tmatrix,wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wireSphEnds/CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__.tmatrix.__tol_1e-05_Lmax_2.TMatrix,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__trn_0_0_00.1_0_0__.neq.__tol_1e-05,neq,wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01,CONST_EPS_1.8,Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/wireSphEnds/CONST_EPS_1.8__Au__wireSphEnds_Lx_0.0004_D_0.0008_clscale_0.5_clmax_0.01__trn_0_0_00.1_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_0.003_clscale_0.5_clmax_0.01__sphere_D_0.004_clscale_0.5_clmax_0.01__trn_0_0_00.1_0_0__.neq.__tol_1e-05,neq,sphere_D_0.004_clscale_0.5_clmax_0.01,CONST_EPS_1.8,"['Au', 'Au']",results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_0.003_clscale_0.5_clmax_0.01__sphere_D_0.004_clscale_0.5_clmax_0.01__trn_0_0_00.1_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_11.125_0_0__.neq.__tol_1e-05,neq,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_11.125_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_11.125_0_0__.scatter.__tol_1e-05,scatter,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_11.125_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_6.125_0_0__.neq.__tol_1e-05,neq,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_6.125_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_6.125_0_0__.scatter.__tol_1e-05,scatter,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_6.125_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_3.125_0_0__.neq.__tol_1e-05,neq,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_3.125_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_3.125_0_0__.scatter.__tol_1e-05,scatter,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_3.125_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.125_0_0__.neq.__tol_1e-05,neq,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.125_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.125_0_0__.scatter.__tol_1e-05,scatter,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.125_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.625_0_0__.neq.__tol_1e-05,neq,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.625_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.625_0_0__.scatter.__tol_1e-05,scatter,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_2.625_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_5.125_0_0__.neq.__tol_1e-05,neq,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_5.125_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_5.125_0_0__.scatter.__tol_1e-05,scatter,sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1_clscale_0.5_clmax_0.1__sphere_D_1.25_clscale_0.5_clmax_0.1__trn_0_0_0_5.125_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,
CONST_EPS_1.8__Au__Au__sphere_D_2_clscale_0.5_clmax_0.2__sphere_D_2.5_clscale_0.5_clmax_0.2__trn_0_0_0_10.25_0_0__.scatter.__tol_1e-05,scatter,sphere_D_2_clscale_0.5_clmax_0.2__sphere_D_2.5_clscale_0.5_clmax_0.2,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_2_clscale_0.5_clmax_0.2__sphere_D_2.5_clscale_0.5_clmax_0.2__trn_0_0_0_10.25_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,trn_0_0_0_10.25_0_0
CONST_EPS_1.8__Au__Au__sphere_D_2_clscale_0.5_clmax_0.2__sphere_D_2.5_clscale_0.5_clmax_0.2__trn_0_0_0_10.25_0_0__.neq.__tol_1e-05,neq,sphere_D_2_clscale_0.5_clmax_0.2__sphere_D_2.5_clscale_0.5_clmax_0.2,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_2_clscale_0.5_clmax_0.2__sphere_D_2.5_clscale_0.5_clmax_0.2__trn_0_0_0_10.25_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,trn_0_0_0_10.25_0_0
CONST_EPS_1.8__Au__Au__sphere_D_0.5_clscale_0.5_clmax_0.05__sphere_D_0.625_clscale_0.5_clmax_0.05__trn_0_0_0_2.5625_0_0__.neq.__tol_1e-05,neq,sphere_D_0.5_clscale_0.5_clmax_0.05__sphere_D_0.625_clscale_0.5_clmax_0.05,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_0.5_clscale_0.5_clmax_0.05__sphere_D_0.625_clscale_0.5_clmax_0.05__trn_0_0_0_2.5625_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,trn_0_0_0_2.5625_0_0
CONST_EPS_1.8__Au__Au__sphere_D_0.5_clscale_0.5_clmax_0.05__sphere_D_0.625_clscale_0.5_clmax_0.05__trn_0_0_0_2.5625_0_0__.scatter.__tol_1e-05,scatter,sphere_D_0.5_clscale_0.5_clmax_0.05__sphere_D_0.625_clscale_0.5_clmax_0.05,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_0.5_clscale_0.5_clmax_0.05__sphere_D_0.625_clscale_0.5_clmax_0.05__trn_0_0_0_2.5625_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,trn_0_0_0_2.5625_0_0
CONST_EPS_1.8__Au__Au__sphere_D_1.5_clscale_0.5_clmax_0.15__sphere_D_1.875_clscale_0.5_clmax_0.15__trn_0_0_0_7.6875_0_0__.neq.__tol_1e-05,neq,sphere_D_1.5_clscale_0.5_clmax_0.15__sphere_D_1.875_clscale_0.5_clmax_0.15,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1.5_clscale_0.5_clmax_0.15__sphere_D_1.875_clscale_0.5_clmax_0.15__trn_0_0_0_7.6875_0_0__.neq.__tol_1e-05.SIFlux.EMTPFT,1e-05,To be coded,To be coded,trn_0_0_0_7.6875_0_0
CONST_EPS_1.8__Au__Au__sphere_D_1.5_clscale_0.5_clmax_0.15__sphere_D_1.875_clscale_0.5_clmax_0.15__trn_0_0_0_7.6875_0_0__.scatter.__tol_1e-05,scatter,sphere_D_1.5_clscale_0.5_clmax_0.15__sphere_D_1.875_clscale_0.5_clmax_0.15,CONST_EPS_1.8,Au__Au,results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/cluster/CONST_EPS_1.8__Au__Au__sphere_D_1.5_clscale_0.5_clmax_0.15__sphere_D_1.875_clscale_0.5_clmax_0.15__trn_0_0_0_7.6875_0_0__.scatter.__tol_1e-05.EMTPFT,1e-05,To be coded,To be coded,trn_0_0_0_7.6875_0_0
[1. 1.]__[-0.88207457+0.00763453j -1.12175271+0.00913839j]spheroid_rx_0.03_rz_0.03_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid/rx_0.03/rz_0.03_clscale_0_clmax_0,[1. 1.],[-0.88207457+0.00763453j -1.12175271+0.00913839j],/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//[1. 1.]__[-0.88207457+0.00763453j -1.12175271+0.00913839j]spheroid_rx_0.03_rz_0.03_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Auspheroid_rx_0.03_rz_0.03_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid/rx_0.03/rz_0.03_clscale_0_clmax_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Auspheroid_rx_0.03_rz_0.03_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.03_rz_0.03_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid/rx_0.03/rz_0.03_clscale_0_clmax_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.03_rz_0.03_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.03_rz_0.01111_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.03_rz_0.01111_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.03_rz_0.01111_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_4.051_rz_7.418_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.051_rz_7.418_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_4.051_rz_7.418_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_5.469_rz_5.756_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.469_rz_5.756_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_5.469_rz_5.756_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.328_rz_9.352_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.328_rz_9.352_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.328_rz_9.352_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.293_rz_5.658_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.293_rz_5.658_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.293_rz_5.658_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_7.58_rz_0.616_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.58_rz_0.616_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_7.58_rz_0.616_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.069_rz_0.265_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.069_rz_0.265_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.069_rz_0.265_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.546_rz_1.806_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.546_rz_1.806_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.546_rz_1.806_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_4.634_rz_0.542_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.634_rz_0.542_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_4.634_rz_0.542_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_1.11_rz_6.608_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.11_rz_6.608_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_1.11_rz_6.608_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
